Year;Month;Day;Gage_1;Gage_3;Gage_4;Gage_5;Gage_7;Gage_8;Gage_45;Gage_46;Gage_56;Gage_57;Gage_58;Gage_59;Gage_62;Gage_63;Gage_72
1985;8;18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.79;0.00;0.00
1985;8;19;1.52;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;8;20;2.03;2.54;2.54;3.30;2.54;3.05;0.00;0.76;0.00;0.00;0.51;0.25;0.00;0.00;0.00
1985;8;22;8.64;5.59;2.79;16.00;1.52;9.65;0.00;2.54;0.00;0.00;0.51;0.51;0.00;0.00;0.00
1985;8;23;12.95;7.11;5.59;7.62;13.72;8.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;8;24;0.00;0.51;0.76;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;8;25;0.25;0.00;0.00;0.00;0.00;0.00;1.02;0.76;0.51;1.27;1.02;1.27;0.00;0.00;0.25
1985;8;26;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;8;27;23.11;9.65;11.68;12.95;5.08;7.62;7.37;4.06;4.57;16.00;12.19;8.13;1.52;1.78;3.81
1985;8;28;0.00;0.00;0.00;0.00;0.00;0.00;3.56;0.25;0.00;0.00;1.27;0.00;0.00;0.00;0.51
1985;8;29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.76;0.25;0.76;0.00;0.00;0.76
1985;9;1;0.25;0.76;1.78;1.27;1.02;3.05;0.00;0.00;2.79;0.00;0.00;4.32;4.57;9.91;2.79
1985;9;2;0.00;0.00;0.00;0.00;0.00;0.00;25.91;31.24;18.54;26.67;35.56;64.52;22.86;27.94;34.54
1985;9;10;0.00;0.00;0.51;1.27;0.51;1.27;1.52;0.51;1.02;0.76;1.27;1.78;5.33;4.57;1.27
1985;9;11;0.76;0.25;0.51;0.25;0.00;0.00;1.78;2.29;1.78;1.52;2.79;4.32;1.52;0.25;1.52
1985;9;15;1.02;0.51;0.76;0.51;0.76;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;9;17;14.73;8.38;3.56;4.32;1.27;5.84;0.76;0.76;0.00;0.76;1.02;2.54;1.27;0.25;1.02
1985;9;18;24.38;16.00;19.30;22.35;19.56;23.62;21.84;22.61;23.88;24.38;22.10;25.15;24.64;22.61;23.11
1985;9;19;0.00;0.00;0.00;0.00;0.00;0.00;4.32;0.76;1.27;4.83;1.27;6.60;6.10;5.59;1.27
1985;9;27;0.76;0.76;0.76;1.02;1.02;1.27;0.76;0.51;0.00;0.51;1.27;1.78;0.51;1.02;0.76
1985;9;28;27.43;26.67;25.65;29.72;25.91;28.96;37.59;44.96;43.69;43.18;52.32;52.07;46.74;47.24;51.05
1985;10;1;6.60;7.87;1.02;4.83;1.52;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;10;7;2.03;3.05;1.52;6.86;2.79;2.03;0.76;2.54;0.76;1.27;4.06;2.03;3.81;2.03;2.03
1985;10;8;1.02;2.29;1.52;0.25;3.30;3.81;6.60;5.59;5.84;7.62;5.59;5.33;7.87;7.62;5.59
1985;10;9;0.25;0.00;0.00;0.00;0.00;0.00;5.84;6.60;4.57;7.11;5.84;6.86;6.35;7.87;2.54
1985;10;10;1.27;1.52;0.76;0.00;0.76;0.25;0.00;0.00;0.51;0.51;0.51;0.25;0.00;0.00;0.76
1985;10;11;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.25;0.25;0.25;0.25;0.00;0.00;0.25
1985;10;16;36.83;37.59;35.31;44.20;35.05;44.45;36.58;25.40;35.31;37.34;44.96;44.96;38.10;37.59;38.61
1985;10;17;5.33;4.32;3.05;4.32;3.30;3.81;4.32;5.33;6.10;5.33;7.87;7.62;7.37;8.13;6.35
1985;10;18;0.51;0.25;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;10;28;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;10;31;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;11;12;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;11;24;0.00;0.00;8.89;0.00;0.00;0.00;0.00;7.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;11;25;0.00;0.00;4.32;0.00;0.00;0.00;0.00;10.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;11;26;0.00;0.00;10.41;0.00;0.00;0.00;0.00;14.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;11;30;0.00;0.00;2.29;0.00;0.00;0.00;0.00;4.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1985;12;11;0.00;0.00;2.79;0.00;0.00;0.00;0.00;5.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;1;30;0.00;0.00;4.06;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;1;31;0.00;0.00;2.54;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;1;0.00;0.00;3.81;0.00;0.00;0.00;0.00;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;2;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;4;0.00;0.00;3.05;0.00;0.00;0.00;0.00;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;7;0.00;0.00;1.78;0.00;0.00;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;8;0.00;0.00;6.10;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;2;9;0.00;0.00;7.62;0.00;0.00;0.00;0.00;8.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;2;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;10;0.00;0.00;0.51;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;11;0.00;0.00;1.52;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;14;0.00;0.00;9.14;0.00;0.00;0.00;0.00;11.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;17;0.00;0.00;1.78;0.00;0.00;0.00;0.00;3.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;3;18;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;4;23;0.00;0.00;2.03;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;4;24;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;5;29;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;5;30;0.00;0.00;3.81;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;6;1;0.00;0.00;3.05;0.00;0.00;0.00;0.00;4.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;6;5;0.00;0.00;9.40;0.00;0.00;0.00;0.00;3.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;6;18;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;6;23;0.00;0.00;1.78;0.00;0.00;0.00;0.00;5.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;6;24;0.25;0.51;0.76;0.76;1.02;0.76;0.76;7.62;24.38;0.00;6.60;2.54;10.92;0.76;8.13
1986;6;25;0.25;0.00;0.25;0.25;0.51;0.51;16.26;4.06;2.79;1.02;8.64;7.11;28.19;17.27;9.65
1986;6;26;0.00;0.00;0.00;0.25;0.51;0.25;1.78;0.00;1.52;6.35;5.08;5.08;0.51;3.56;6.10
1986;6;28;7.87;4.06;1.27;1.27;0.76;0.00;0.00;1.27;0.76;1.02;0.00;0.76;1.02;0.25;1.02
1986;7;1;12.70;0.76;1.52;3.05;0.51;4.83;0.51;1.27;3.05;1.52;1.27;1.52;5.08;0.76;4.57
1986;7;2;10.16;21.84;5.59;11.18;1.52;2.29;0.51;0.76;0.51;0.25;0.00;0.51;0.51;0.25;0.00
1986;7;3;0.00;0.00;0.00;0.25;0.00;0.00;1.78;1.52;8.64;2.03;1.52;2.29;9.91;2.29;5.59
1986;7;4;0.76;1.02;0.25;0.76;0.51;0.76;4.32;4.57;2.03;4.06;3.56;3.81;2.03;2.54;2.79
1986;7;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00
1986;7;8;5.59;6.86;4.32;7.87;4.83;7.37;5.33;7.87;26.67;9.91;9.65;8.64;26.67;18.54;19.05
1986;7;9;2.29;1.27;0.76;1.02;1.27;1.02;1.27;1.27;3.56;1.78;1.78;2.79;7.37;8.13;1.78
1986;7;10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.25;0.25;0.00;0.25
1986;7;11;1.02;3.05;0.51;2.03;1.02;0.76;0.00;0.00;0.00;0.00;0.00;0.76;0.76;0.25;0.25
1986;7;14;27.18;29.46;17.78;22.10;21.59;21.34;2.03;3.05;0.51;0.00;1.52;1.78;1.27;0.76;0.51
1986;7;15;6.60;6.60;7.11;8.38;9.65;10.16;24.64;33.78;30.48;0.00;41.15;54.61;33.78;37.59;22.86
1986;7;17;0.51;0.51;0.76;4.32;1.52;3.05;3.05;1.27;35.56;0.00;3.56;1.52;22.35;7.87;15.75
1986;7;18;0.00;0.00;0.25;0.00;3.81;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00
1986;7;20;2.03;1.52;5.59;7.62;0.00;11.18;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00
1986;7;22;8.64;3.81;5.08;1.52;0.25;0.76;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00
1986;7;23;0.25;0.25;0.00;0.51;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00
1986;8;1;4.57;8.38;10.41;10.67;4.06;11.18;0.00;2.03;3.05;0.00;0.51;1.52;4.57;9.14;3.56
1986;8;2;0.00;0.00;0.00;0.00;0.25;0.00;1.02;0.51;3.05;0.00;2.29;1.27;4.83;3.30;6.86
1986;8;3;1.78;2.29;8.64;4.32;8.13;8.38;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.25
1986;8;5;1.78;0.51;0.76;0.25;0.00;0.00;0.76;0.25;0.00;0.00;0.00;0.51;0.00;0.00;0.00
1986;8;6;1.02;0.51;0.76;0.00;0.76;0.51;0.25;0.76;0.25;0.00;0.51;1.02;0.00;0.51;0.00
1986;8;7;30.48;19.30;17.78;0.00;24.13;23.37;13.46;15.75;8.13;0.00;34.80;38.10;9.65;10.67;13.21
1986;8;8;16.00;12.45;9.65;13.21;10.92;11.43;6.86;5.84;1.52;0.00;3.56;4.06;0.76;0.76;2.03
1986;8;9;0.00;6.10;0.00;1.52;0.51;1.02;11.18;3.05;40.39;0.00;3.56;0.76;4.06;5.08;19.05
1986;8;10;5.33;10.16;8.38;10.16;9.40;11.18;26.16;4.32;9.40;0.00;5.33;2.54;7.11;3.05;10.92
1986;8;11;4.32;9.14;0.25;7.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;8;12;2.03;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;8;14;2.29;4.32;9.40;6.60;18.29;9.91;19.56;13.46;27.43;0.00;0.76;10.92;19.81;16.51;21.59
1986;8;16;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;8;17;37.85;34.04;41.91;43.18;0.00;43.69;13.46;21.84;33.53;0.00;36.32;38.86;26.67;21.84;28.19
1986;8;18;17.02;19.81;19.30;23.62;14.48;29.97;10.92;10.16;10.41;0.00;9.65;10.16;9.65;10.16;10.16
1986;8;21;3.56;1.02;1.27;0.51;1.27;2.29;1.02;0.25;0.00;1.27;0.51;0.51;0.00;0.76;0.00
1986;8;22;2.54;4.32;3.05;3.56;4.57;6.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;8;24;0.00;0.00;0.76;0.00;0.76;0.00;29.21;14.99;2.79;8.13;12.45;5.84;5.08;0.76;2.29
1986;8;25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;4.83;0.00;0.00;0.00
1986;8;26;3.56;9.91;1.02;8.38;1.02;7.11;1.27;1.78;7.62;5.08;1.27;2.03;10.92;2.03;1.27
1986;8;27;0.25;1.27;3.56;2.29;4.83;3.30;0.00;1.02;2.03;0.00;0.00;0.00;0.00;0.00;0.00
1986;8;28;14.22;9.91;3.81;6.35;4.57;5.84;6.35;6.35;0.00;0.51;5.84;7.62;0.76;6.35;3.05
1986;8;29;10.16;14.22;12.95;18.54;11.43;0.00;29.72;16.26;33.78;40.39;31.24;20.07;32.00;38.10;38.61
1986;8;30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00
1986;9;9;0.25;0.51;1.78;1.78;1.78;3.56;12.70;6.10;12.45;0.00;4.06;1.02;6.86;1.52;12.45
1986;9;23;20.32;15.49;20.32;13.72;15.75;13.97;6.86;5.84;5.33;3.81;5.59;6.86;7.87;6.10;4.32
1986;9;24;1.02;0.76;0.51;1.27;1.78;2.29;7.11;5.08;4.06;5.33;4.83;4.83;3.56;3.56;4.57
1986;10;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.76;0.00;0.25;0.00
1986;10;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.06;0.00;1.02;0.51;0.00;0.25;2.29
1986;10;7;8.13;5.84;3.30;4.06;2.29;4.32;1.27;7.87;3.56;0.00;8.38;5.59;8.13;8.64;3.56
1986;10;8;0.00;0.51;0.51;0.51;0.51;0.76;0.00;0.00;0.00;0.00;0.51;1.02;0.00;0.00;0.00
1986;10;9;11.68;9.40;9.91;10.67;8.89;11.43;12.70;11.18;10.16;0.00;9.40;10.92;11.18;10.16;10.16
1986;10;10;0.76;0.00;0.76;0.00;0.25;0.00;0.25;0.25;0.00;0.00;0.51;0.51;0.51;0.00;0.00
1986;10;11;0.25;0.00;0.00;0.00;0.25;0.00;0.51;0.25;1.52;0.00;0.00;0.51;0.00;0.00;0.76
1986;10;12;0.51;1.27;0.76;1.02;2.29;0.76;2.29;1.52;3.05;0.00;1.52;2.79;1.78;1.27;1.27
1986;11;2;0.00;0.00;7.87;0.00;0.00;0.00;0.00;5.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;11;3;0.00;0.00;1.27;0.00;0.00;0.00;0.00;5.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;11;18;0.00;0.00;2.03;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;12;6;0.00;0.00;12.70;0.00;0.00;0.00;0.00;8.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;12;7;0.00;0.00;7.11;0.00;0.00;0.00;0.00;5.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;12;10;0.00;0.00;3.30;0.00;0.00;0.00;0.00;7.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;12;16;0.00;0.00;29.21;0.00;0.00;0.00;0.00;29.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986;12;17;0.00;0.00;5.84;0.00;0.00;0.00;0.00;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;1;5;0.00;0.00;1.02;0.00;0.00;0.00;0.00;3.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;1;16;0.00;0.00;1.52;0.00;0.00;0.00;0.00;8.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;1;17;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;1;20;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;1;31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;2;11;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;2;14;0.00;0.00;0.51;0.00;0.00;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;2;20;0.00;0.00;8.89;0.00;0.00;0.00;0.00;10.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;2;21;0.00;0.00;2.54;0.00;0.00;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;2;25;0.00;0.00;7.37;0.00;0.00;0.00;0.00;9.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;3;15;0.00;0.00;4.06;0.00;0.00;0.00;0.00;3.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;3;16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;3;22;0.00;0.00;2.03;0.00;0.00;0.00;0.00;4.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;3;25;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;4;0.00;0.00;2.79;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;18;0.00;0.00;5.84;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;19;0.00;0.00;6.60;0.00;0.00;0.00;0.00;7.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;21;0.00;0.00;2.54;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;25;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;26;0.00;0.00;4.06;0.00;0.00;0.00;0.00;8.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;27;0.00;0.00;7.11;0.00;0.00;0.00;0.00;21.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;4;29;0.00;0.00;0.25;0.00;0.00;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;5;10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;5;12;0.00;0.00;8.64;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;5;20;0.00;0.00;6.10;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;6;4;0.00;0.00;1.02;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;6;6;0.00;0.00;5.08;0.00;0.00;0.00;0.00;6.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;6;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;6;24;0.00;0.25;1.52;0.00;2.03;0.51;0.76;1.02;0.00;0.51;1.27;2.79;1.02;0.51;0.00
1987;6;26;0.00;0.00;0.00;0.00;0.00;0.00;4.57;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00
1987;7;14;1.78;1.02;0.00;1.78;0.25;1.02;3.56;1.52;2.54;2.79;3.05;4.06;2.79;2.54;2.29
1987;7;15;1.78;1.02;3.30;2.79;3.56;2.29;3.30;1.27;5.08;3.05;3.56;3.56;6.60;2.79;2.79
1987;7;16;10.16;14.73;7.11;10.67;4.83;8.64;10.16;9.65;9.14;9.91;8.89;8.13;3.05;1.27;6.86
1987;7;24;0.00;0.76;0.00;1.02;0.25;0.25;4.06;4.57;2.03;0.51;0.25;0.51;0.76;0.76;0.51
1987;7;27;6.10;3.56;4.06;6.35;6.86;5.84;3.30;4.06;2.79;3.05;2.79;3.56;3.30;6.35;1.27
1987;7;28;0.00;0.00;0.25;0.25;1.02;1.52;1.78;0.51;0.00;0.51;0.51;1.27;0.51;0.51;0.00
1987;7;29;11.43;7.37;13.72;11.68;19.05;23.62;21.08;20.32;16.26;24.38;19.05;22.10;25.65;21.08;23.62
1987;7;30;3.30;12.19;1.27;4.06;0.51;2.79;14.48;13.97;3.05;12.19;9.65;10.67;4.32;4.83;4.32
1987;8;1;24.13;14.73;14.22;4.06;6.35;4.32;0.51;1.02;0.00;0.51;1.02;1.52;0.51;0.51;0.00
1987;8;2;0.00;0.51;0.00;0.76;0.51;0.25;7.37;5.84;15.24;7.37;8.38;11.18;12.19;11.18;11.68
1987;8;3;3.81;3.05;4.32;4.32;4.06;3.56;7.62;8.64;11.94;10.67;8.38;9.91;15.75;10.41;11.43
1987;8;4;16.76;13.97;14.99;12.70;17.27;15.75;10.67;15.49;14.22;12.70;14.99;18.80;18.29;17.78;15.24
1987;8;5;8.89;11.94;8.64;8.38;5.33;9.91;5.08;6.10;3.30;5.33;6.10;5.84;4.32;5.08;3.05
1987;8;6;1.02;0.51;0.76;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;8;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.78;2.54;1.52;0.00
1987;8;8;3.81;8.89;16.26;10.92;24.89;16.26;0.00;4.32;4.32;0.00;0.00;1.02;3.05;3.30;1.78
1987;8;9;2.03;4.32;2.54;4.83;3.81;4.32;0.00;3.56;0.00;0.00;0.51;5.84;0.51;0.76;0.00
1987;8;10;4.32;2.03;12.19;2.79;2.03;3.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;8;11;12.95;5.08;5.84;8.64;3.56;5.84;0.00;1.78;0.00;1.27;0.51;0.76;0.00;0.00;0.00
1987;8;12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00
1987;8;13;4.57;2.03;0.76;0.51;1.78;0.00;0.51;0.51;0.00;0.76;0.00;0.76;0.00;0.00;0.00
1987;8;19;0.25;0.76;0.00;0.51;0.25;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;8;21;9.40;10.41;15.75;13.21;19.81;10.41;3.56;3.05;6.60;11.94;5.84;5.59;11.94;4.32;8.89
1987;8;22;0.00;0.25;3.56;3.05;12.95;10.16;27.43;3.05;2.79;8.38;0.51;0.00;0.00;0.00;0.51
1987;8;23;0.00;0.00;0.51;0.00;0.51;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;8;24;0.00;0.00;0.00;0.00;1.02;0.00;4.83;3.30;0.51;1.78;1.02;2.03;0.25;0.51;0.51
1987;8;25;4.57;2.54;2.54;4.83;2.03;3.56;2.29;3.30;2.03;4.32;3.81;3.81;1.27;2.79;1.52
1987;8;26;0.25;0.25;4.06;1.02;2.54;9.40;3.56;5.84;2.03;3.56;5.84;4.57;5.59;4.83;4.32
1987;8;29;4.32;2.79;8.89;13.46;16.26;33.27;0.00;0.51;0.00;0.00;9.65;10.67;15.49;23.37;1.78
1987;9;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00
1987;9;4;7.11;7.62;6.86;8.13;7.62;8.38;12.45;14.48;21.84;14.48;19.56;16.51;15.24;14.99;19.30
1987;9;5;7.11;6.86;1.52;2.79;1.52;2.03;0.51;0.00;10.41;6.10;3.05;0.51;6.35;8.38;7.11
1987;9;17;1.02;0.76;0.00;1.78;2.29;0.25;0.00;0.00;0.00;0.00;0.51;0.51;0.00;0.00;0.00
1987;9;18;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;9;19;19.05;13.97;22.86;12.45;0.00;20.07;0.00;0.00;1.52;4.32;3.56;17.02;6.35;11.94;0.00
1987;9;21;4.32;4.57;3.05;6.10;0.00;5.08;0.00;0.00;0.76;0.00;0.76;1.02;5.59;1.78;0.00
1987;9;22;7.37;6.60;4.83;6.60;4.57;5.84;14.48;17.02;16.51;19.05;23.37;23.37;24.38;23.88;21.34
1987;9;23;3.05;0.51;1.78;2.03;2.79;2.03;1.78;2.03;1.78;2.54;2.79;3.81;1.52;1.78;2.79
1987;9;24;3.81;4.32;4.06;5.33;2.54;2.79;1.78;1.78;2.79;3.05;2.03;3.05;4.06;2.54;3.05
1987;9;29;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;10;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.81;0.00;1.02;1.52;1.52;7.87;2.79
1987;10;13;1.27;0.51;0.51;0.51;0.76;0.25;0.51;1.02;0.25;0.76;1.27;2.03;2.03;1.27;0.25
1987;10;14;8.64;8.64;7.11;13.72;8.38;12.70;9.91;18.80;6.86;10.41;16.76;8.38;18.54;13.97;20.32
1987;10;21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;10;23;0.00;0.00;5.08;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;11;1;0.00;0.00;1.02;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;12;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;12;13;0.00;0.00;2.03;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;12;17;0.00;0.00;25.65;0.00;0.00;0.00;0.00;25.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;12;18;0.00;0.00;10.92;0.00;0.00;0.00;0.00;15.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;12;24;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987;12;25;0.00;0.00;7.11;0.00;0.00;0.00;0.00;7.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
